Wall time,Step,Value
1617554765.3814182,5,0.007630147971212864
1617554766.8219936,6,0.006349057424813509
1617554774.763004,11,0.005198237951844931
1617554780.3448358,14,0.004807083401829004
1617554782.0221093,15,0.004675187170505524
1617554787.9099195,18,0.004487385042011738
1617554791.5337439,20,0.004327867645770311
1617554799.1996436,24,0.0041441963985562325
1617554821.9287632,36,0.0037727910093963146
1617554829.0360737,40,0.003692254889756441
1617554833.3149312,42,0.003649139078333974
1617554837.002598,44,0.003574408357962966
1617554838.6229894,45,0.0036404761485755444
1617554842.4886658,47,0.0035270287189632654
1617554853.7137096,53,0.0034259790554642677
1617554855.8524296,54,0.003409051802009344
1617554857.8522692,55,0.003458834020420909
1617554859.6785538,56,0.003410368924960494
1617554861.3109472,57,0.0033555447589606047
1617554876.2771053,65,0.0032412337604910135
1617554881.9289737,68,0.0032448037527501583
1617554887.7615795,71,0.003130827099084854
1617554889.73377,72,0.003103280905634165
1617554891.537415,73,0.0030652268324047327
1617554893.1727607,74,0.003113074693828821
1617554902.8686414,79,0.0030064836610108614
1617554917.6312473,87,0.002884568413719535
1617554919.543466,88,0.0028940027114003897
1617554930.8509908,94,0.0027850549668073654
1617554946.2353215,102,0.002664403058588505
1617554951.4800272,105,0.0026414981111884117
1617554953.3911989,106,0.0026360314805060625
1617554966.9261339,113,0.0025048195384442806
1617554972.3899026,116,0.0024748151190578938
1617554976.0754056,118,0.002462624805048108
1617554991.522646,126,0.0023425440303981304
1617554996.7172613,129,0.0023879683576524258
1617554998.6960287,130,0.0024009505286812782
1617555015.937559,139,0.0022034505382180214
1617555019.337498,141,0.00221447367221117
1617555021.4568636,142,0.0023040163796395063
1617555023.5690818,143,0.0022488904651254416
1617555037.13088,150,0.002148017752915621
1617555046.4326365,155,0.002056895289570093
1617555050.4164767,157,0.002026648260653019
1617555052.1098082,158,0.0020327260717749596
1617555059.9702454,162,0.0019705635495483875
1617555069.243255,167,0.0019575459882616997
1617555071.2679787,168,0.001967190532013774
1617555076.4707456,171,0.0019276108359917998
1617555087.9047172,177,0.0019050961127504706
1617555089.8828483,178,0.0018861545249819756
1617555093.9713387,180,0.0018712577875703573
1617555099.1915038,183,0.0018857582472264767
1617555103.402891,185,0.0018280141521245241
1617555105.427919,186,0.0017980501288548112
1617555108.8801818,188,0.0017765703378245234
1617555112.633528,190,0.0017895856872200966
1617555114.7235603,191,0.0018582639750093222
1617555128.02441,198,0.0017433320172131062
1617555142.8512764,206,0.0016750723589211702
1617555144.637561,207,0.0016885838704183698
1617555146.5692728,208,0.0016831649700179696
1617555154.2594109,212,0.0015965900383889675
1617555173.4232774,222,0.0015655925963073969
1617555175.251636,223,0.0015360962133854628
1617555178.6859055,225,0.0015953500987961888
1617555186.613514,229,0.0015665148384869099
1617555191.9716856,232,0.0015423193108290434
1617555194.1462293,233,0.001599509036168456
1617555196.0541973,234,0.001599803683348
1617555201.2602754,237,0.001501403865404427
1617555223.9703648,249,0.0014834312023594975
1617555235.3486428,255,0.0013963381061330438
1617555241.4703817,258,0.0013807158684358
1617555244.784721,260,0.0014868677826598287
1617555246.6498287,261,0.0013716055545955896
1617555250.9157813,263,0.0013372962130233645
